timestamp,review,sentiment,value
2025-12-25 23:19:36,sangat membantu terimah kasih,Positive,1
2025-12-25 23:19:36,mau login tapi kode otp tak pernah dikirim mohon perbaiki layanannya,Negative,0
2025-12-25 23:19:36,"alkhamdulillah,setelah ada jkn mobile msh kesehatan sangat membatu",Positive,1
2025-12-25 23:19:36,good,Positive,1
2025-12-25 23:19:36,Aplikasi yg bermanfaat bagi kesehatan,Positive,1
2025-12-25 23:19:36,sangat membantu,Positive,1
2025-12-25 23:19:36,susah login,Negative,0
2025-12-25 23:19:36,sangat puas,Positive,1
2025-12-25 23:19:36,gud aplikasen,Positive,1
2025-12-25 23:19:36,ok,Positive,1
2025-12-25 23:19:36,terima kasih,Positive,1
2025-12-25 23:19:36,bagus,Positive,1
2025-12-25 23:19:36,aplikasi uelek,Negative,0
2025-12-25 23:19:36,ada aja gangguan,Negative,0
2025-12-25 23:19:36,tolong di perbaiki aplikasi sering error,Negative,0
2025-12-25 23:19:36,SERING EROR,Negative,0
2025-12-25 23:19:36,sering error' ketika mau log in susah ny,Negative,0
2025-12-25 23:19:36,kenapa gak bisa di akses ya.,Positive,1
2025-12-25 23:19:36,"lemott,gabecus bikin apk,mau Regis aja susahh. ini kalo lagi sekarat suruh Regis dulu apk modelan gini keburu lewat",Negative,0
2025-12-25 23:19:36,malah nama mamak saya saya yg muncul,Negative,0
2025-12-25 23:19:36,yuhu semua mudah dan gampang,Positive,1
2025-12-25 23:19:36,sangat membantu,Positive,1
2025-12-25 23:19:36,aplikasi ini dulu sangat bermanfaat ... tapi sekarang ZONK ... login beberapa kali masa password salah terus ... mau coba ganti lewat via sms malah nggak bisa padahal nomer aktid lhoo ...,Negative,0
2025-12-25 23:19:36,mantap,Positive,1
2025-12-25 23:19:36,memudahkan pelayanan tanpa harus antri,Positive,1
2025-12-25 23:19:36,updatenya cepat dan memuaskan,Positive,1
2025-12-25 23:19:36,berobat menjadi lebih mudah,Positive,1
2025-12-25 23:19:36,Terima kasih sangat membantu,Positive,1
2025-12-25 23:19:36,keren sangat penting untuk menjaga,Positive,1
2025-12-25 23:19:36,Susah verifikasinya,Negative,0
2025-12-25 23:19:36,Apk tolol,Negative,0
2025-12-25 23:19:36,"log out otomatis, verifikasi melalui sms kode otp tidak masuk melalui email. email tidak terdaftar. Gaje banget Aplikasi pemerintah",Negative,0
2025-12-25 23:19:36,"tiba² logout sendiri disaat² kondisi genting, eror terus mulu nih apk. terus fungsi biar ga bisa di ss biar apaa??? biar gabisa ngasih bukti keluhan gitu kalo apk ini ada kendalanya??? hebaattt nutupinnya..... 👏👏👏",Negative,0
2025-12-25 23:19:36,membantu,Positive,1
2025-12-25 23:19:36,"bintang 1 krn tidak bisa login,, katanya akun tidak terdaftar giliran mendaftar malah kode referral tidak valid😑😑",Negative,0
2025-12-25 23:19:36,Alhamdulillah sangat terbantu dengan adanya aplikasi ini,Positive,1
2025-12-25 23:19:36,"semua sistem riweh!!! dl yg pntg dr faskes 1 keluar surat rujukan dan bs lgsg ke dkter Sp yg dituju , skrg hrus dftr lwt hp, iy kl lgsg bs,, tiba² akun logout mau masuk g bs gra² capcha ga muncul². Indonesia skrg riweh..sukanya mempersulit aja.",Negative,0
2025-12-25 23:19:36,"saya hanya menginstal app ini di 1 perangkat. kok bisa logout sendiri karena ""Login dari Perangkat yang lain"" ? padahal saya juga mengaktifkan fitur login pakai biometrik.! apakah app ini aman ?",Negative,0
2025-12-25 23:19:36,baru bikin belum tahu kelanjutannya,Negative,0
2025-12-25 23:19:36,Bagus,Positive,1
2025-12-25 23:19:36,sangat puas,Positive,1
2025-12-25 23:19:36,Pengoperasian aplikasi JKN sangat mudah dan praktis,Positive,1
2025-12-25 23:19:36,tidak bisa digunakan padahal internet lancar,Positive,1
2025-12-25 23:19:36,"Bintang 1 untuk aplikasi yg selalu gangguan, permintaan anda belum dapat di proses mulu. gaje bet dah",Negative,0
2025-12-25 23:19:36,belum pulih niih jkn,Positive,1
2025-12-25 23:19:36,"saya ksh bintang 4 dlu ya,klo boleh saran khusus yang lansia atau yg mngkin krng bs pake aplikasi ini,diksh cara pake verifikasi wajah atau sidik jari tanpa hrs log in dulu,kasihan mrka yg ga bs gunain tiap daftar klh trs sma yg udh biasa pke online",Negative,0
2025-12-25 23:19:36,"untuk daftar ke poli sering error,",Negative,0
2025-12-25 23:19:36,",selesai update apl malah tak bisa log in,NIK tdk terdaftar lah,apalah...",Negative,0
2025-12-25 23:19:36,memudahkan,Positive,1
2025-12-25 23:19:36,udah 2 hari susah banget buat login tlpn cs jga sama aja,Negative,0
2025-12-25 23:19:36,"makasih jkn ,,,,mudah. d gunakan",Positive,1
2025-12-25 23:19:36,Mempermudah dalam pelayanan kesehatan,Positive,1
2025-12-25 23:19:36,Sudah lebih stabil aplikasinya hanya data update RS belum sesuai.,Negative,0
2025-12-25 23:19:36,"cepat ,praktis",Positive,1
2025-12-25 23:19:36,terimah kasih...,Positive,1
2025-12-25 23:19:36,"Aplikasi ini penting ,untuk data penduduk,wilayah dan ber KTP DKI.",Negative,0
2025-12-25 23:19:36,"mobile jkn lagi kenapa ya setiap mau daftar pasti muncul ""poli tidak di temukan""... bulan Agustus pake mobile jkn lancar aja pas update kok begini",Negative,0
2025-12-25 23:19:36,pake jkn memudahkan untuk kontrol,Positive,1
2025-12-25 23:19:36,"NIK bener, pss bener, kok GAK BISA LogIn terus??? Suruh bayar tiap bulan tapi pelayanan kek gini??? Cuuiihhh",Negative,0
2025-12-25 23:19:36,aplikasi yang sangat baik,Negative,0
2025-12-25 23:19:36,"kenapa sih mau ambil nomor antrian di persulit, aplikasinya juga selalu keluar semenjak sudah di perbaharui. percuma aplikasi ini di buat kalo hanya untuk di persulit. ambil nomor antrian saja susahnya minta ampun, selalu gagal lah apalah. sangat jelek aplikasi ini, aplikasi juga jelek tidak berguna.",Negative,0
2025-12-25 23:19:36,sangat membantu,Positive,1
2025-12-25 23:19:36,"apk ga jelas,blm jadi sepenuhnya malah diluncurin mana verifikasi wajah udah 1000 kali ga bisa bisa",Negative,0
2025-12-25 23:19:36,masih bingung,Negative,0
2025-12-25 23:19:36,"buat apa ada aplikasi ini kalau ujung2nya tidak bisa di pakai, ambil nomor antrian saja selalu gagal, biar apa coba ada aplikasi ini, biar di lihat bapak presiden ya atau gimana, kan aplikasi ini nggak ada gunanya kenapa tidak di hapus saja, bikin emosi . katanya aplikasi ini memudahkan kita untuk ambil nomor antrian nyatanya hanya mempersulit. balasannya selalu mohon maaf atas tidak kenyamanannya blablabla, sudah tau bermasalah kenapa tidak cepat di perbaiki atau sekalian di hapus saja.",Negative,0
2025-12-25 23:19:36,mantap luar biasa,Positive,1
2025-12-25 23:19:36,"jujur kesel banget karena suka LOG OUT SENDIRI, jadi kalau urgent itu agak ribet, dan lagi padahal sudah mengaktifkan biometrik untuk login sebelum nya, tapi tetep aja pas LOG OUT SENDIRI gak bisa login pakai biometrik",Negative,0
2025-12-25 23:19:36,Sangat membantu masyarakat,Positive,1
2025-12-25 23:19:36,"apaan sih selalu log out, kalo mau log in susah, ganti password juga susah... katane mempermudah tapi ko ribet. tolong dongggg di perbaiki biar lebih jelas, jaman udah maju tapi ini ko masih amburadul",Negative,0
2025-12-25 23:19:36,mudah banget,Positive,1
2025-12-25 23:19:36,"mantap.. kalo bisa , lebih ditingkatkan lagi mengenai jaminan kesehatan bagi rakyat repubik indonesia ini PAK PRABOWO SUBIANTO",Positive,1
2025-12-25 23:19:36,diperbarui malah nambah g bener aplikasinya dan juga kalo pindah faskes sulit,Negative,0
2025-12-25 23:19:36,aplikasi ini sangatembantu dalam mengurus keperluan kesehatan keluarga terimaksih JKN,Positive,1
2025-12-25 23:19:36,sangat membantu,Positive,1
2025-12-25 23:19:36,Excellent,Positive,1
2025-12-25 23:19:37,ok,Positive,1
2025-12-25 23:19:37,susah daftar antrean online status gagal terus,Negative,0
2025-12-25 23:19:37,"apk aneh gabisa dipake susah buat login,padahal udah ferivikasi beberap kali",Negative,0
2025-12-25 23:19:37,lebih mudah pakai mobile jkn,Positive,1
2025-12-25 23:19:37,"kenapa sih sekarang jadi gabisa screenshot padahal butuh banget saya ga tinggal sama orang tua biasanya buat daftarin orang tua dari jarak jauh, nyusahin bgt kalo mau ningkatin keamanan ga gitu caranya..",Negative,0
2025-12-25 23:19:37,okeee,Positive,1
2025-12-25 23:19:37,tidak bisa di gunakan,Positive,1
2025-12-25 23:19:37,"susah banget mau login kembali. mana gak bisa di ss lagi aplikasinya, mau bikin pengaduan jadi susah. pokoknya serba susah.",Negative,0
2025-12-25 23:19:37,dengan adanya pendaftaran on line lebih cepat dan praktis.,Positive,1
2025-12-25 23:19:37,Good,Positive,1
2025-12-25 23:19:37,ok,Positive,1
2025-12-25 23:19:37,jgn sering ngebug dong,Positive,1
2025-12-25 23:19:37,betul betul membantu masyarakat yang tidak mampu,Positive,1
2025-12-25 23:19:37,"bagus.. cuma kadang"" suka keluar sendiri aplikasinya.",Positive,1
2025-12-25 23:19:37,"sering log out sendiri, jadi pas buka app nya harus log in lagi",Negative,0
2025-12-25 23:19:37,bagus,Positive,1
2025-12-25 23:19:37,Mantapp,Positive,1
2025-12-25 23:19:37,aplikasi mobile JKN emang ok,Positive,1
2025-12-25 23:19:37,"Aplikasi ribet, tiap mau dipakai harus login. Pakai fingerprint sering gagal katanya salah NIK. Dibikin mudah kayak WA aja bisa kan kalau mau pakai tinggal buka gak usah logan login segala. Dah gitu kalau mau pakai selalu diingetin menu-menu. Gak penting dan buang-buang waktu.",Negative,0
2025-12-25 23:19:37,sangat membantu biar cepat antrian,Positive,1
2025-12-25 23:19:37,"aplikasi sangat membantu, Alhamdulillah",Positive,1
2025-12-25 23:19:37,"aplikasi lama ga dipakai tiap mau berobat harus login lagi, harus ingat² paswordnya dan apalagi capchanya ga jelas sm sekali ulang terus. Mau simpan daftar berobat malahan wajib isi screening padahal badan sudah meriang pengen cepat minum obat malah kebanyakan ngisi data kayak ujian nasional saja. benar benar payah pelayanannya 👎",Negative,0
2025-12-25 23:19:37,mantablah,Positive,1
2025-12-25 23:19:37,memudahkan,Positive,1
2025-12-25 23:19:37,mantap,Positive,1
2025-12-25 23:19:37,bagus,Positive,1
2025-12-25 23:19:37,bagusss,Positive,1
2025-12-25 23:19:37,"saya kecewa karna selalu ke log out automatic terus saat mau masuk kembali gabisa emailnya salah, kata sandi salah, minta kode OTP juga ga bisa padahal saya sampe bayar orng buat balikkin akun saya pas udah balik malah ke log out lagi rugi saya bayar orang, saya kecewa banget aplikasi nya jadi JELEK DAN TIDAK BERGUNA",Negative,0
2025-12-25 23:19:37,"kenapa aplikasinya selalu keluar sendiri?? saya mau ambil antria selalu ada tulisan ""ANDA SEDANG OFFLINE"" tolong atasi masalah ini MOBILE JKN kenapa selalu keluar sendiri APLIKASINYA!! JUJUR SAYA KECEWA BERAT SAMA APLIKASI JKN INI!! KARNA TIDAK JELAS UNTUK SEKARANG INI!!",Negative,0
2025-12-25 23:19:37,seharusnya Apl ini memudahkan sekali untuk daftar antrian. tapi payahnya kebanyakan Logout apalagi kita lupa pasword payah ini payah yang tadinya buru buru jadi gugup gk karuan. perbarui lagi lah lebih mudah kita masuk apl gk kebnykan logoutnya,Negative,0
2025-12-25 23:19:37,pelayanan baik,Positive,1
2025-12-25 23:19:37,udah ada antrean tapi puskesmasnya ga buka jadi gimana dong tolong beri penjelasan padahal disaana sudah di tetap kan nomor antreannya jam berapa dan tinggal berapa orang lagi yang mau dilayani dokter tersebut,Negative,0
2025-12-25 23:19:37,"aplikasi nya ribet, susah dipake klo darurat",Negative,0
2025-12-25 23:19:37,"tiap bulan selalu log out otomatis,padahal hampir setiap hari di buka,dan setiap minggu di gunakan buat kontrol RS,,sedangkan bsok sudah waktu kontrol,dan apk ga bisa di gunakan,terus harus bagaimana dong?",Negative,0
2025-12-25 23:19:37,sangat membantu,Positive,1
2025-12-25 23:19:37,"sms verifikasi lamaaaa banget , udh 3 x gak nongol'' sms nya !!",Negative,0
2025-12-25 23:19:37,aplikasi ok,Positive,1
2025-12-25 23:19:37,sangnt berguna,Positive,1
2025-12-25 23:19:37,baik,Positive,1
2025-12-25 23:19:37,knp slalu tekeluar setiap mau di pakei slalu daptar ulang susah lagi,Negative,0
2025-12-25 23:19:37,bagus,Positive,1
2025-12-25 23:19:37,sangat puas,Positive,1
2025-12-25 23:19:37,lemot banget gustiii login mau liat antrian rujukan,Negative,0
2025-12-25 23:19:37,sangat membantu,Positive,1
2025-12-25 23:19:37,jadi lebih mudah dalam berobat .terimakasih jkn mobile 🙏🙏,Positive,1
2025-12-25 23:19:37,sangat membantu,Positive,1
2025-12-25 23:19:37,udah d update...pas masuk malah akun tidak terdaftar harus daftar ulang lagi.. udah d isi malah tidak terdaftar di disdukcapil...,Negative,0
2025-12-25 23:19:37,keren coy,Positive,1
2025-12-25 23:19:37,mantap,Positive,1
2025-12-25 23:19:37,ok,Positive,1
2025-12-25 23:19:37,"Aplikasi kecil, tapi butuh internet dgn speed yg besar..",Negative,0
2025-12-25 23:19:37,sangat puas,Positive,1
2025-12-25 23:19:37,sudah di update susah masuk,Negative,0
2025-12-25 23:19:37,semoga jadi makin lebih baik,Positive,1
2025-12-25 23:19:37,"kenapa sih mau ganti password email gak bisa dari SMS gak muncul muncul juga, padahal sinyal bagus. pake biometrik belom terdaftar katanya padahal sebelumnya bisa. kenapa sih apk pemerintah suka kek gini terus. sebelumnya jmo sekarang ini. padahal suka login terus.",Negative,0
2025-12-25 23:19:37,bagus,Positive,1
2025-12-25 23:19:37,bagus,Positive,1
2025-12-25 23:19:37,mantap,Positive,1
2025-12-25 23:19:37,anda blm memiliki rujukan dan surat kontrol.kenapa ya,Negative,0
2025-12-25 23:19:37,sangat membantu,Positive,1
2025-12-25 23:19:37,mobile kkn nya tindak bisa di login lagi,Negative,0
2025-12-25 23:19:37,mantap,Positive,1
2025-12-25 23:19:37,"sangat amat membantu,semua jadi lebih praktis,, terimakasih tetap pertahankan yaa",Positive,1
2025-12-25 23:19:37,"berobat di JEC mata Cinere malah di suruh bayar obat 7rts lebih,seharusnya gratis. gunaya nya bpjs itu apa????? malah di suruh bayar. brengsek lah parah dokter mata itu.",Negative,0
2025-12-25 23:19:37,"semakin hari apk ini semakin bagus,",Positive,1
2025-12-25 23:19:37,dari kemarin gak bisa dibuka,Negative,0
2025-12-25 23:19:37,"saya bingung mau lihat masa Surat rujukan di mobile jkn itu bagaimana caranya ya? soalnya pas saya lihat lihat fitur2nya tidak ada tulisan ""rujukan"" sesuai dengan perintah dari google 🙏",Negative,0
2025-12-25 23:19:37,aplikasi tolol data udah bener bilang gak sesuai sama data emangnya kk sayang bikin dari mna salah bikin sendiri orang bikin dari kelurahan,Negative,0
2025-12-25 23:19:37,"aplikasi yang sangat membantu, tidak merepotkan juga dan sangat menghemat waktu untuk tidak antri",Positive,1
2025-12-25 23:19:37,aplikasi yang sangat membantu,Positive,1
2025-12-25 23:19:37,"Selalu Log Out kalau update dan juga ngirim kode OTP lewat SMS di tunggu sampai lama pun gk ada menerima kodenya coba lewat email malah tertulis email tidak terdaftar... Aplikasi ini menyulitkan pengguna aja tidak ada solusi yang diberikan.. sangat di sayangkan yang seharusnya memudahkan pengguna malah menyulitkan pengguna mending balik ke awal aja tidak perlu ada aplikasi kalau tambah menyulitkan, jujur tidak ada maju²nya aplikasinya malah makin parah... 👎🏻",Negative,0
2025-12-25 23:19:37,terimakasih 💐💐💐,Positive,1
2025-12-25 23:19:37,Sangat Membantu,Positive,1
2025-12-25 23:19:37,mantab,Positive,1
2025-12-25 23:19:37,"kis saya do nonaktifkan, bagaimana cara untuk mengaktifkan kembali. mohon saran",Negative,0
2025-12-25 23:19:37,mudah digunakan,Positive,1
2025-12-25 23:19:37,minta kode otp lama,Negative,0
2025-12-25 23:19:37,good job,Positive,1
2025-12-25 23:19:37,kok banyak yg mengatasnamakan BPJS Kesehatan padahal diduga pencurian data??,Positive,1
2025-12-25 23:19:37,Untuk ubah² data sering error,Negative,0
2025-12-25 23:19:37,ribet amat mau daftar online ke pkm tapi banyak gangguan percuma ada jkn mobile ttep harus ngambil antrean ke faskes 1,Negative,0
2025-12-25 23:19:37,akses mudah..tk perlu ribet,Positive,1
2025-12-25 23:19:37,Bpjs Byk menolong warga Indonesia,Positive,1
2025-12-25 23:19:37,bagus banget respon cepat,Positive,1
2025-12-25 23:19:37,ok,Positive,1
2025-12-25 23:19:37,gmpang dan cepat,Positive,1
2025-12-25 23:19:37,bisa terbantu,Positive,1
2025-12-25 23:19:37,mantap,Positive,1
2025-12-25 23:19:37,aplikasinya sangat membantu,Positive,1
2025-12-25 23:19:37,"mau daptar onlen ko gagal terus,tidak terhubung ke server RS nya.padahal sudah di paskes rujukan.tolong apa kendala nya",Negative,0
2025-12-25 23:19:37,DULU kontrol ke puskesmas MUDAH. sekarang SULIT dan RUWET sejak muncul aplikasi ini. saya ucapkan TERIMA KASIH sudah MEMPERSULIT pendaftaran ke puskesmas.,Negative,0
2025-12-25 23:19:37,Login gagal terus,Negative,0
2025-12-25 23:19:37,sangat membantu,Positive,1
2025-12-25 23:19:37,"gw mo ss gakk bisa, nunjukin no antrian gak bisa karna screenshot ga BS mau Lo apa sih? gak smua org punya paket data. pertimbangkan itu sebelum bikin apps jelek kek gini!",Negative,0
2025-12-25 23:19:37,ok,Positive,1
2025-12-25 23:19:37,sangan bermanfaat,Positive,1
2025-12-25 23:19:37,"tolong fitur screenshot jangan di hapus, saya kalo buat laporan rujukan tidak muncul butuh buktinya, la kalo screenshot nya di hilangkan gimana saya ngasih bukti buat laporannya",Negative,0
2025-12-25 23:19:37,Bagus sistem nya sangat membantu terima kasih,Positive,1
2025-12-25 23:19:37,aplikasi jkn sering eror daftar Mulu payah harusnya dibuat muda masyarakat jangan dipersulit tolong jangan erorr trs aplikasinya,Negative,0
2025-12-25 23:19:37,"mudah digunakan, canggih dan jelas data dan menu yang di tampilkan",Positive,1
2025-12-25 23:19:37,ribet bnyak gangguan nya,Negative,0
2025-12-25 23:19:37,sangat bagus,Positive,1
2025-12-25 23:19:37,"aplikasi sudah tidak berguna, mau daftar antrian aja selalu dan terus bermasalah, cs jugak gak ada gunanya, laporan juga gak berguna, pokoknya nih aplikasi gak ada gunanya, bug dan selalu banyak masalah.",Negative,0
2025-12-25 23:19:37,kenapa makin ada pembaruan makin buruk? kenapa akun sering keluar akun ( logout server)? kenapa semakin lelet meskipun signal bagus? padahal Oktober sedikit nyaman loh tapi kenapa November sampai awal Desember banyak gangguannya?,Negative,0
2025-12-25 23:19:37,mantap,Positive,1
2025-12-25 23:19:37,Sangat membantu dalam mengurus BPJS tidak perlu ke kantor pusat,Positive,1
2025-12-25 23:19:37,Setelah di-update makin sulit untuk masuk atau login. sudah berulang2 tetap salah. entah lah harus bagaimana,Negative,0
2025-12-25 23:19:37,kenapa tagihan bulan desember 2025 2X lipat??? dan saya tidak ada denda apapun,Negative,0
2025-12-25 23:19:37,"JKN Mobile ini jangan sering logout terus lah, kasihan lansia2, orang2 gaptek atau orang2 yg gak punya smartphone harus numpang ke hp orang lain. Selain itu, gak bisa screen capture pula, pdhl sebelumnya bisa capture. Bukannya aplikasinya maju berkembang, malah mundur. Lebih baik developernya cek langsung ke lapangan, strugglenya kayak apa kalo lagi susah, emang keluarga kalian gak ada yg ngerasain pake aplikasi ini, balikan ke keluarga kalian klo lagi kesusahan.",Negative,0
2025-12-25 23:19:37,pelayanannya sangat bermanfaat dan membantu,Positive,1
2025-12-25 23:19:37,memuaskan sekali,Positive,1
2025-12-25 23:19:37,ga bisa masuk sering log out ..udh d benerin kekantor BPJS tetep ga bisa masuk ribett,Negative,0
2025-12-25 23:19:37,sangat membantu dan memudahkan,Positive,1
2025-12-25 23:19:37,baik,Positive,1
2025-12-25 23:19:37,sangat memudah kan untuk pelayanan kesehatan.,Positive,1
2025-12-25 23:19:37,logout otomatis mulu padahal gx pernah di logout. alhasil masukin sandi lupa lagi.,Negative,0
2025-12-25 23:19:37,aplikasi yg sangat membantu di eradigitalisasi,Positive,1
2025-12-25 23:19:37,agak ribet tapi cukup membantu,Positive,1
2025-12-25 23:19:37,aplikasi sampah ga guna. ga di logout malah nglogout sndiri. trus masuk ke akun malah ga ada tanggapan masuk email ga bisa otp kluar. ke no ga bisa masuk. aplikasi ga jelas. di saat di butuhkan malah membagongkan,Negative,0
2025-12-25 23:19:37,ok,Positive,1
2025-12-25 23:19:37,"error udah mau sebulan,,setiap kali masuk jawabanya coba kembali lagi,coba kembali lagi..itu aja terus.....",Negative,0
2025-12-25 23:19:37,"mobile Jkn sudah 2 hari ini down terus, tidak bisa masuk(login). buat antrian aja tidak bisa di akses, screen shot aja tidak bisa",Negative,0
2025-12-25 23:19:37,bagus apk nya simple,Positive,1
2025-12-25 23:19:37,bagus,Positive,1
2025-12-25 23:19:37,Mantap,Positive,1
2025-12-25 23:19:37,"app lemot,katanya mempermudah nyatanya gk bsa d pake karna lemot,lelet",Positive,1
2025-12-25 23:19:37,ke log out sendiri dan sering muncul notif pembaharua sandi,Negative,0
2025-12-25 23:19:37,"PAYAH. Sudah daftar dan sudah bisa login. Begitu beberapa hari tidak dibuka, harus daftar lagi. Sudah diimput username dan password yg benar, selalu dibilang salah. Inilah ciri khas layanan pemerintah. Bikin apa2 nggak pernah matang. PAAAYYAAAH.... Perbaiki dong... Jangan menyusahkan rakyat. Kenapa ya, kalau aplikasi pemerintah umumnya ngawur. Seperti tidak niat.",Negative,0
2025-12-25 23:19:37,"kenapa lagi ini aplikasi,,dikatakan sudah log out,, padahal logout dgn sendirinya,, pas masuk lagi gak bisa bisa ,, gimana mau daftar online ke poli kalo gini",Negative,0
2025-12-25 23:19:37,"disuruh verifikasi tapi semua opsinya gabisa, pake nomor katanya gaada, pake email gabisa, pake wajah gagal terus walau udh terang kaya disurga, tolong dimudahkan",Negative,0
2025-12-25 23:19:37,selalu logout sendiri katanya masalah device padahal aku cuma pake dan punya 1 hp + pas login ulang captcha nya lama banget,Negative,0
2025-12-25 23:19:37,Tolong ya apk nya sering log out sendiri,Negative,0
2025-12-25 23:19:37,"aplikasi aneh,mau daftar aja gak bisa,selalu tulisan offline",Negative,0
2025-12-25 23:19:37,"gangguan mulu, bela bela in ijin kerja malah gangguan",Negative,0
2025-12-25 23:19:37,sering gangguan ruwet mbulet,Negative,0
2025-12-25 23:19:37,"sampahhhh,asli apk sampah low bnget",Negative,0
2025-12-25 23:19:37,"kalo sekarang pendaftaran wajib pake aplikasi, tolong aplikasinya di benahi karna untuk proses login sangat lama. captha yg muncul sangat sangat lama",Negative,0
2025-12-25 23:19:37,"aplikasi dlogok,mau login susah bener,hapus aja",Negative,0
2025-12-25 23:19:37,parah nih BPJS aplikasi eror terus. tolong segera di perhatikan sistem. ini menyangkut orang sakit,Negative,0
2025-12-25 23:19:38,kode verifikasi sangat lama,Negative,0
2025-12-25 23:19:38,aneh sering terjadi susah login 🤔,Negative,0
2025-12-25 23:19:38,"APLIKASINYA MAKIN DIUPDATE MAKIN BANYAK BUG PARAH NI, HABIS UPDATE CAPTCHA ERROR, SEKALINYA LOGIN UNTUK AMBIL ANTREAN AJA LOADING MPE SUBUH..INI APLIKASI MILIK PEMERINTAH BUKAN? JANGAN KEK SAMPAH DONG, TOLONG.",Negative,0
2025-12-25 23:19:38,servernya error ya,Negative,0
2025-12-25 23:19:38,"tolong kalau bisa jgan loh out otomatis ,, loginnya lagi setengah m0dar......boss",Negative,0
2025-12-25 23:19:38,sering eror,Negative,0
2025-12-25 23:19:38,"harus login terus,captcha nya suka error, gabisa di ss untuk kebutuhan ke klinik,mohond diperbaiki",Negative,0
2025-12-25 23:19:38,loading lama capchta tidak keluar.,Negative,0
2025-12-25 23:19:38,"aplikasi muter muter terus, susah login padahal sinyal full",Negative,0
2025-12-25 23:19:38,"Untuk daftar akun baru, sangat menyulitkan pada verifikasi wajah untuk orang tua. Ada perintah untuk senyum, yang orang tua di atas 50 tahun wajahnya sudah tidak seekspresif itu. Sudah berusaha buat senyum tapi yaa terbatas gitu, dan gagal terus di verifikasi wajah. Harusnya bisa dengan verifikasi lainnya",Negative,0
2025-12-25 23:19:38,aplikasi busuk,Negative,0
2025-12-25 23:19:38,"ini captcha nya benerin, masa muter² doang ngga ada kata yang keluar",Negative,0
2025-12-25 23:19:38,"APALAHH CAPTCHANYAA ITUU LOHH, gk bisaa di generate padahal jaringan udah stabill, pas udahh isi capcha malahh""terjadi kesalahan"", tolongglahh benerin servernyaa!!!",Negative,0
2025-12-25 23:19:38,sering bermasalah aplikasi menyusahkan kasian orang yg tua2 yg tidak mengerti,Negative,0
2025-12-25 23:19:38,lemot,Positive,1
2025-12-25 23:19:38,"log out, masuk tidak bisa, error, anda sering device berbeda, tolong bgt ini apk BUMN gunakan anggaran untuk pelayanan semaksimal mungkin, pakai layanan yg pro",Negative,0
2025-12-25 23:19:38,logout lalu ketika login selalu error,Negative,0
2025-12-25 23:19:38,bosok,Negative,0
2025-12-25 23:19:38,Kesel banget ihh kalo ada pembaruan data atau mau daftar autodebit selalu eror cape,Negative,0
2025-12-25 23:19:38,"kenapa auto logout akun saya, padahal gak di apa apain dan gakbisa daftar antrian",Negative,0
2025-12-25 23:19:38,"Apk dari kepemerintahan semuanya ngeleg, kayak gak niat buat aplikasi.",Negative,0
2025-12-25 23:19:38,aneh ngga bisa daftar,Negative,0
2025-12-25 23:19:38,Ndlogok kode verifikasi malah kekirim ke nomor orang lain ki priye,Negative,0
2025-12-25 23:19:38,"mau ganti nomor HP aja nggak bisa padahal sudah mengisi syarat2 sesuai dengan arahan pandawa, tinggal klik proses selesai malah tulisan erorr field tanggal lahir belum diisi padahal dikolom tidak ada tulisan tanggal lahir. aneh",Negative,0
2025-12-25 23:19:38,Satpam Ramah..Jkn Mobile Mantap,Positive,1
2025-12-25 23:19:38,sangat bagus,Positive,1
2025-12-25 23:19:38,"data ada dua jiwa tapi tidak terbaca,, sering offline dan coba lagi",Negative,0
2025-12-25 23:19:38,sering eror masa harus log in Mulu Hadehhh,Negative,0
2025-12-25 23:19:38,Good,Positive,1
2025-12-25 23:19:38,"susah banget mau daftar login, sudah verifikasi email error ulang lagi, ulang lagi. sampai 10 kali belum berhasil. klo sakit parah gimana ini.",Negative,0
2025-12-25 23:19:38,cepat dan mudah,Positive,1
2025-12-25 23:19:38,"Aplikasi sering logout sendiri, mohon diperbaiki saya udh ngisi data buat antri malah keluar dan akhirnya datanya hilang harus ngantri lagi",Negative,0
2025-12-25 23:19:38,ribet pake online seperti ini pas mau di pake malah log out sendiri hrs daftar lagi ....pas mau daftar lg loading nya minta ampun malah error kalo yg sakit nya udah parah bgt keburu pingsan ini mah ngurusin dulu daftar online yg sering gagal terus menerus🤦🏻‍♀️,Negative,0
2025-12-25 23:19:38,mantap memudahkan pengguna,Positive,1
2025-12-25 23:19:38,masa setiap kali login harus verifikasi terus,Negative,0
2025-12-25 23:19:38,buruk.. tahu2 logout sendiri mau login susah amat padahal lg di butuh kan buat berobat... sekarang apa² kudu daftar online tp SDMny belum siap jd ruwet sendiri... remuk²..,Negative,0
2025-12-25 23:19:38,"JKN gak guna, udahmah lagi buru buru mau darurat di RS, gak bisa masuk log out terus, giliran bisa login malah gak bisa di gunain, bikin emosi. kalo belum siap pemerintah gak usah sok soan pake aplikasi segala macem, kalo sulit untuk di akses buat apa, cuma nyusahin.",Negative,0
2025-12-25 23:19:38,apk apa si ini sering banget eror.. mau digunakan juga bikin susah,Negative,0
2025-12-25 23:19:38,"pdhal kmrin udh login, tbtb hari ini logout sendiri. mau login lagi diblg offline terusss!!!!!",Negative,0
